image_path,plate_text
140x70_dataset/train/X11-S8J_downscaleX75_scale0.75_001_1.jpg,X11-S8J
"140x70_dataset/train/Z1X-748-J_random_sun_flare_radius_range(50, 150)_intensity1.0_001_1.jpg",Z1X-748-J
140x70_dataset/train/UMN-986-N_scaleX25_min_scale0.25_max_scale0.25_001_1.jpg,UMN-986-N
140x70_dataset/train/DHR-256-R_downscaleX75_scale0.75_001_1.jpg,DHR-256-R
140x70_dataset/train/EG7-750-F_random_occlusion_min_size45_max_size100_001.jpg,EG7-750-F
140x70_dataset/train/WR6-230-H_random_shadow_opacity0.3_001_1.jpg,WR6-230-H
140x70_dataset/train/YDA-628-G_color_jitter_brightness1.2_contrast1.2_saturation1.2_001_1.jpg,YDA-628-G
140x70_dataset/train/H9K-097-U_scaleX25_min_scale0.25_max_scale0.25_001_1.jpg,H9K-097-U
140x70_dataset/train/PKX-858-E_scaleX25_min_scale0.25_max_scale0.25_001_1.jpg,PKX-858-E
140x70_dataset/train/DNF-679-J_iso_noise_intensity25_001_1.jpg,DNF-679-J
140x70_dataset/train/RFD-959-U_random_occlusion_min_size45_max_size100_001.jpg,RFD-959-U
140x70_dataset/train/DAN-808-G_perspectiveX35_max_tilt0.35_001_1.jpg,DAN-808-G
140x70_dataset/train/ZDR-776-B_random_shadow_opacity0.3_001.jpg,ZDR-776-B
140x70_dataset/train/DLA-971-F_perspectiveX50_max_tilt0.5_001_1.jpg,DLA-971-F
140x70_dataset/train/DH7-702-R_auto_contrast_cutoff0_001_1.jpg,DH7-702-R
140x70_dataset/train/U1S-556-N_scaleX25_min_scale0.25_max_scale0.25_001_1.jpg,U1S-556-N
"140x70_dataset/train/E62-887-P_random_rain_num_drops100_length_range(10, 20)_angle_range(-5, 5)_001.jpg",E62-887-P
140x70_dataset/train/L8V-944-L_rotationx25_max_angle25_001.jpg,L8V-944-L
140x70_dataset/train/UM2-434-A_channel_dropout_drop_probability0.33_001_1.jpg,UM2-434-A
"140x70_dataset/train/GP9-18-CJ_equalize_clip_limit2.0_grid_size(8, 8)_001_1.jpg",GP9-18-CJ
"140x70_dataset/train/F22-VHH_equalize_clip_limit2.0_grid_size(8, 8)_001_1.jpg",F22-VHH
140x70_dataset/train/X5N-649-G_scaleX25_min_scale0.25_max_scale0.25_001_1.jpg,X5N-649-G
140x70_dataset/train/UNW-650-P_downscaleX25_scale0.25_001_1.jpg,UNW-650-P
"140x70_dataset/train/TY1-280-T_random_sun_flare_radius_range(50, 150)_intensity1.0_001.jpg",TY1-280-T
140x70_dataset/train/KC1-642-P_defocus_blur_kernel_size15_001_1.jpg,KC1-642-P
140x70_dataset/train/DEY-163-P_perspectiveX50_max_tilt0.5_001_1.jpg,DEY-163-P
140x70_dataset/train/DJM-373-U_auto_contrast_cutoff0_001_1.jpg,DJM-373-U
140x70_dataset/train/B1V-208-C_scaleX50_min_scale0.5_max_scale0.5_001_1.jpg,B1V-208-C
140x70_dataset/train/VAD-172-L_motion_blur_kernel_size15_001_1.jpg,VAD-172-L
"140x70_dataset/train/UMM-261-J_random_sun_flare_radius_range(50, 150)_intensity1.0_001_1.jpg",UMM-261-J
140x70_dataset/train/GZN-283-V_rotationx75_max_angle75_001_1.jpg,GZN-283-V
140x70_dataset/train/YNW-555-R_scaleX25_min_scale0.25_max_scale0.25_001_1.jpg,YNW-555-R
140x70_dataset/train/V20-320-Y_color_jitter_brightness1.2_contrast1.2_saturation1.2_001.jpg,V20-320-Y
"140x70_dataset/train/U8Z-580-M_random_rain_num_drops100_length_range(10, 20)_angle_range(-5, 5)_001_1.jpg",U8Z-580-M
140x70_dataset/train/AX1-007-S_random_snow_intensity0.2_001.jpg,AX1-007-S
140x70_dataset/train/VJW-536-H_scaleX25_min_scale0.25_max_scale0.25_001_1.jpg,VJW-536-H
140x70_dataset/train/SR9-607-V_scaleX25_min_scale0.25_max_scale0.25_001_1.jpg,SR9-607-V
140x70_dataset/train/FTW-086-R_perspectiveX70_max_tilt0.7_001.jpg,FTW-086-R
140x70_dataset/train/UWP-112-F_downscaleX75_scale0.75_001_1.jpg,UWP-112-F
140x70_dataset/train/F3E-967-X_random_snow_intensity0.2_001_1.jpg,F3E-967-X
140x70_dataset/train/U5P-573-H_scaleX50_min_scale0.5_max_scale0.5_001_1.jpg,U5P-573-H
140x70_dataset/train/DMW-289-K_scaleX75_min_scale0.75_max_scale0.75_001_1.jpg,DMW-289-K
140x70_dataset/train/DKM-357-Y_perspectiveX50_max_tilt0.5_001_1.jpg,DKM-357-Y
"140x70_dataset/train/BHD-186-K_equalize_clip_limit2.0_grid_size(8, 8)_001_1.jpg",BHD-186-K
140x70_dataset/train/R25-083-C_scaleX25_min_scale0.25_max_scale0.25_001_1.jpg,R25-083-C
140x70_dataset/train/GWG-29-LK_perspectiveX35_max_tilt0.35_001_1.jpg,GWG-29-LK
140x70_dataset/train/EN4-429-B_auto_contrast_cutoff0_001_1.jpg,EN4-429-B
"140x70_dataset/train/J59-934-P_spatter_num_spots30_radius_range(5, 15)_color(50, 50, 50)_001.jpg",J59-934-P
140x70_dataset/train/LA8-700-F_perspectiveX35_max_tilt0.35_001_1.jpg,LA8-700-F
140x70_dataset/train/UV9-446-W_random_snow_intensity0.2_001_1.jpg,UV9-446-W
140x70_dataset/train/L7P-615-B_defocus_blur_kernel_size15_001_1.jpg,L7P-615-B
140x70_dataset/train/RFP-841-Z_rotationx50_max_angle50_001_1.jpg,RFP-841-Z
140x70_dataset/train/XVU-751-B_dithering_bits4_001_1.jpg,XVU-751-B
140x70_dataset/train/DMM-721-G_downscaleX5_scale0.5_001_1.jpg,DMM-721-G
140x70_dataset/train/W28-YGJ_scaleX25_min_scale0.25_max_scale0.25_001_1.jpg,W28-YGJ
140x70_dataset/train/DNH-179-R_dithering_bits4_001_1.jpg,DNH-179-R
"140x70_dataset/train/FY7-046-X_spatter_num_spots30_radius_range(5, 15)_color(50, 50, 50)_001_1.jpg",FY7-046-X
140x70_dataset/train/E79-2GP_motion_blur_kernel_size15_001_1.jpg,E79-2GP
140x70_dataset/train/RED-272-J_downscaleX25_scale0.25_001_1.jpg,RED-272-J
140x70_dataset/train/TMK-324-T_motion_blur_kernel_size15_001_1.jpg,TMK-324-T
"140x70_dataset/train/D00-711-Z_random_rain_num_drops100_length_range(10, 20)_angle_range(-5, 5)_001.jpg",D00-711-Z
140x70_dataset/train/WFK-912-L_rotationx50_max_angle50_001_1.jpg,WFK-912-L
140x70_dataset/train/W2C-390-T_downscaleX25_scale0.25_001_1.jpg,W2C-390-T
140x70_dataset/train/PX1-036-C_downscaleX25_scale0.25_001.jpg,PX1-036-C
"140x70_dataset/train/YLH-102-J_random_sun_flare_radius_range(50, 150)_intensity1.0_001_1.jpg",YLH-102-J
140x70_dataset/train/GZB-837-K_iso_noise_intensity25_001.jpg,GZB-837-K
140x70_dataset/train/XEA-327-L_color_jitter_brightness1.2_contrast1.2_saturation1.2_001.jpg,XEA-327-L
140x70_dataset/train/DE7-101-S_glass_blur_iterations3_max_offset2_001.jpg,DE7-101-S
140x70_dataset/train/PUB-170-N_scaleX50_min_scale0.5_max_scale0.5_001_1.jpg,PUB-170-N
140x70_dataset/train/HK3-394-S_scaleX50_min_scale0.5_max_scale0.5_001_1.jpg,HK3-394-S
140x70_dataset/train/FUM-233-U_perspectiveX35_max_tilt0.35_001_1.jpg,FUM-233-U
140x70_dataset/train/DGT-686-F_glass_blur_iterations3_max_offset2_001_1.jpg,DGT-686-F
140x70_dataset/train/FUP-214-E_dithering_bits4_001_1.jpg,FUP-214-E
140x70_dataset/train/ZGA-004-G_dithering_bits4_001.jpg,ZGA-004-G
140x70_dataset/train/WVD-081-N_scaleX75_min_scale0.75_max_scale0.75_001.jpg,WVD-081-N
140x70_dataset/train/P52-3NM_scaleX25_min_scale0.25_max_scale0.25_001_1.jpg,P52-3NM
140x70_dataset/train/WR6-082-T_random_snow_intensity0.2_001_1.jpg,WR6-082-T
140x70_dataset/train/DW6-463-D_defocus_blur_kernel_size15_001_1.jpg,DW6-463-D
140x70_dataset/train/TKN-430-U_channel_dropout_drop_probability0.33_001_1.jpg,TKN-430-U
140x70_dataset/train/DY2-573-F_perspectiveX70_max_tilt0.7_001_1.jpg,DY2-573-F
140x70_dataset/train/G29-547-A_color_jitter_brightness1.2_contrast1.2_saturation1.2_001_1.jpg,G29-547-A
"140x70_dataset/train/TJU-198-W_equalize_clip_limit2.0_grid_size(8, 8)_001_1.jpg",TJU-198-W
140x70_dataset/train/REM-534-A_channel_dropout_drop_probability0.33_001.jpg,REM-534-A
140x70_dataset/train/UNL-624-Z_illumination_alpha0.25_beta0_001.jpg,UNL-624-Z
140x70_dataset/train/ER1-186-D_downscaleX5_scale0.5_001_1.jpg,ER1-186-D
140x70_dataset/train/ABJ-161-X_random_snow_intensity0.2_001_1.jpg,ABJ-161-X
140x70_dataset/train/PME-206-J_perspectiveX70_max_tilt0.7_001.jpg,PME-206-J
140x70_dataset/train/XJK-027-X_scaleX75_min_scale0.75_max_scale0.75_001_1.jpg,XJK-027-X
140x70_dataset/train/DN0-167-L_rotationx75_max_angle75_001_1.jpg,DN0-167-L
"140x70_dataset/train/JXH-828-B_spatter_num_spots30_radius_range(5, 15)_color(50, 50, 50)_001_1.jpg",JXH-828-B
140x70_dataset/train/CPW-880-D_random_occlusion_min_size45_max_size100_001_1.jpg,CPW-880-D
140x70_dataset/train/VVJ-599-U_downscaleX75_scale0.75_001_1.jpg,VVJ-599-U
"140x70_dataset/train/VSR-374-H_equalize_clip_limit2.0_grid_size(8, 8)_001_1.jpg",VSR-374-H
140x70_dataset/train/ZG5-030-E_scaleX25_min_scale0.25_max_scale0.25_001_1.jpg,ZG5-030-E
140x70_dataset/train/THM-878-H_perspectiveX50_max_tilt0.5_001_1.jpg,THM-878-H
140x70_dataset/train/PHR-718-D_rotationx25_max_angle25_001.jpg,PHR-718-D
140x70_dataset/train/DPN-568-L_auto_contrast_cutoff0_001_1.jpg,DPN-568-L
140x70_dataset/train/TYY-764-V_rotationx75_max_angle75_001_1.jpg,TYY-764-V
140x70_dataset/train/DPY-884-F_dithering_bits4_001_1.jpg,DPY-884-F
"140x70_dataset/train/ABE-254-L_random_rain_num_drops100_length_range(10, 20)_angle_range(-5, 5)_001_1.jpg",ABE-254-L
140x70_dataset/train/PH4-527-Y_auto_contrast_cutoff0_001_1.jpg,PH4-527-Y
"140x70_dataset/train/NB3-182-F_equalize_clip_limit2.0_grid_size(8, 8)_001_1.jpg",NB3-182-F
140x70_dataset/train/R75-863-Z_glass_blur_iterations3_max_offset2_001_1.jpg,R75-863-Z
140x70_dataset/train/DGT-617-N_random_fog_fog_intensity0.9_001_1.jpg,DGT-617-N
140x70_dataset/train/DRX-361-P_glass_blur_iterations3_max_offset2_001_1.jpg,DRX-361-P
140x70_dataset/train/ZEN-034-J_perspectiveX50_max_tilt0.5_001_1.jpg,ZEN-034-J
140x70_dataset/train/AU9-899-P_scaleX75_min_scale0.75_max_scale0.75_001_1.jpg,AU9-899-P
"140x70_dataset/train/XWA-462-Y_random_rain_num_drops100_length_range(10, 20)_angle_range(-5, 5)_001_1.jpg",XWA-462-Y
140x70_dataset/train/NE9-606-G_rotationx75_max_angle75_001.jpg,NE9-606-G
140x70_dataset/train/ZET-335-P_dithering_bits4_001_1.jpg,ZET-335-P
140x70_dataset/train/TJ3-055-H_rotationx25_max_angle25_001_1.jpg,TJ3-055-H
140x70_dataset/train/T9K-481-X_scaleX25_min_scale0.25_max_scale0.25_001_1.jpg,T9K-481-X
140x70_dataset/train/UXD-823-H_glass_blur_iterations3_max_offset2_001_1.jpg,UXD-823-H
140x70_dataset/train/DFK-734-P_defocus_blur_kernel_size15_001.jpg,DFK-734-P
"140x70_dataset/train/VMP-081-G_equalize_clip_limit2.0_grid_size(8, 8)_001.jpg",VMP-081-G
140x70_dataset/train/DG8-921-V_random_shadow_opacity0.3_001_1.jpg,DG8-921-V
140x70_dataset/train/NCY-449-V_dithering_bits4_001_1.jpg,NCY-449-V
140x70_dataset/train/RGG-367-A_perspectiveX70_max_tilt0.7_001_1.jpg,RGG-367-A
140x70_dataset/train/XUH-525-H_scaleX75_min_scale0.75_max_scale0.75_001.jpg,XUH-525-H
140x70_dataset/train/RES-140-D_rotationx75_max_angle75_001_1.jpg,RES-140-D
140x70_dataset/train/VD4-701-J_scaleX25_min_scale0.25_max_scale0.25_001_1.jpg,VD4-701-J
140x70_dataset/train/FTW-086-R_dithering_bits4_001_1.jpg,FTW-086-R
140x70_dataset/train/PS6-717-C_random_occlusion_min_size45_max_size100_001_1.jpg,PS6-717-C
140x70_dataset/train/YR5-402-F_illumination_alpha0.25_beta0_001.jpg,YR5-402-F
"140x70_dataset/train/J59-934-P_random_sun_flare_radius_range(50, 150)_intensity1.0_001_1.jpg",J59-934-P
140x70_dataset/train/KAH-041-X_dithering_bits4_001_1.jpg,KAH-041-X
"140x70_dataset/train/SXY-028-F_random_sun_flare_radius_range(50, 150)_intensity1.0_001_1.jpg",SXY-028-F
"140x70_dataset/train/CRN-501-R_random_rain_num_drops100_length_range(10, 20)_angle_range(-5, 5)_001_1.jpg",CRN-501-R
140x70_dataset/train/HJX-906-Z_color_jitter_brightness1.2_contrast1.2_saturation1.2_001_1.jpg,HJX-906-Z
140x70_dataset/train/DDM-347-T_scaleX50_min_scale0.5_max_scale0.5_001_1.jpg,DDM-347-T
140x70_dataset/train/ZH0-972-D_defocus_blur_kernel_size15_001.jpg,ZH0-972-D
140x70_dataset/train/F29-426-P_random_occlusion_min_size45_max_size100_001_1.jpg,F29-426-P
"140x70_dataset/train/UG8-296-W_spatter_num_spots30_radius_range(5, 15)_color(50, 50, 50)_001_1.jpg",UG8-296-W
140x70_dataset/train/H20-157-L_random_shadow_opacity0.3_001.jpg,H20-157-L
140x70_dataset/train/E5D-062-G_random_shadow_opacity0.3_001_1.jpg,E5D-062-G
140x70_dataset/train/AMZ-896-V_iso_noise_intensity25_001_1.jpg,AMZ-896-V
140x70_dataset/train/TJB-010-F_rotationx25_max_angle25_001.jpg,TJB-010-F
140x70_dataset/train/VN2-067-W_auto_contrast_cutoff0_001_1.jpg,VN2-067-W
140x70_dataset/train/FDB-659-P_random_shadow_opacity0.3_001_1.jpg,FDB-659-P
140x70_dataset/train/K84-728-B_glass_blur_iterations3_max_offset2_001_1.jpg,K84-728-B
140x70_dataset/train/E0Y-327-X_perspectiveX35_max_tilt0.35_001.jpg,E0Y-327-X
"140x70_dataset/train/VM6-989-R_random_rain_num_drops100_length_range(10, 20)_angle_range(-5, 5)_001_1.jpg",VM6-989-R
140x70_dataset/train/TMV-185-E_random_occlusion_min_size45_max_size100_001_1.jpg,TMV-185-E
140x70_dataset/train/CEW-008-C_random_snow_intensity0.2_001_1.jpg,CEW-008-C
140x70_dataset/train/XXU-101-S_defocus_blur_kernel_size15_001_1.jpg,XXU-101-S
140x70_dataset/train/DBT-082-B_motion_blur_kernel_size15_001_1.jpg,DBT-082-B
140x70_dataset/train/FZA-437-Z_illumination_alpha0.25_beta0_001_1.jpg,FZA-437-Z
140x70_dataset/train/ETM-541-N_downscaleX75_scale0.75_001_1.jpg,ETM-541-N
140x70_dataset/train/GMM-19-ZK_random_shadow_opacity0.3_001_1.jpg,GMM-19-ZK
140x70_dataset/train/V15-753-U_perspectiveX35_max_tilt0.35_001_1.jpg,V15-753-U
140x70_dataset/train/RTC-825-S_scaleX75_min_scale0.75_max_scale0.75_001_1.jpg,RTC-825-S
140x70_dataset/train/L61-925-V_dithering_bits4_001_1.jpg,L61-925-V
140x70_dataset/train/VK3-760-T_random_occlusion_min_size45_max_size100_001_1.jpg,VK3-760-T
140x70_dataset/train/HRB-101-X_scaleX75_min_scale0.75_max_scale0.75_001_1.jpg,HRB-101-X
140x70_dataset/train/R2W-879-B_rotationx50_max_angle50_001_1.jpg,R2W-879-B
140x70_dataset/train/V3E-087-B_perspectiveX70_max_tilt0.7_001_1.jpg,V3E-087-B
140x70_dataset/train/TJB-010-F_auto_contrast_cutoff0_001_1.jpg,TJB-010-F
140x70_dataset/train/ULZ-778-J_perspectiveX70_max_tilt0.7_001.jpg,ULZ-778-J
140x70_dataset/train/VE1-892-G_perspectiveX35_max_tilt0.35_001.jpg,VE1-892-G
140x70_dataset/train/W0N-222-K_color_jitter_brightness1.2_contrast1.2_saturation1.2_001.jpg,W0N-222-K
140x70_dataset/train/PUW-675-B_defocus_blur_kernel_size15_001_1.jpg,PUW-675-B
140x70_dataset/train/ABB-115-P_downscaleX5_scale0.5_001_1.jpg,ABB-115-P
140x70_dataset/train/A22-WYC_color_jitter_brightness1.2_contrast1.2_saturation1.2_001_1.jpg,A22-WYC
140x70_dataset/train/FWK-929-C_scaleX50_min_scale0.5_max_scale0.5_001.jpg,FWK-929-C
140x70_dataset/train/G1J-322-B_downscaleX75_scale0.75_001_1.jpg,G1J-322-B
140x70_dataset/train/MRE-772-A_perspectiveX70_max_tilt0.7_001_1.jpg,MRE-772-A
140x70_dataset/train/ZGK-173-V_random_shadow_opacity0.3_001_1.jpg,ZGK-173-V
"140x70_dataset/train/GNM-48-YD_random_sun_flare_radius_range(50, 150)_intensity1.0_001_1.jpg",GNM-48-YD
140x70_dataset/train/H1C-007-M_random_snow_intensity0.2_001_1.jpg,H1C-007-M
140x70_dataset/train/WSZ-821-R_downscaleX25_scale0.25_001.jpg,WSZ-821-R
140x70_dataset/train/DBT-082-B_scaleX25_min_scale0.25_max_scale0.25_001_1.jpg,DBT-082-B
140x70_dataset/train/TLB-135-V_rotationx75_max_angle75_001_1.jpg,TLB-135-V
140x70_dataset/train/F5Y-212-Z_illumination_alpha0.25_beta0_001_1.jpg,F5Y-212-Z
140x70_dataset/train/AAY-206-V_auto_contrast_cutoff0_001_1.jpg,AAY-206-V
140x70_dataset/train/VSN-109-S_perspectiveX70_max_tilt0.7_001.jpg,VSN-109-S
140x70_dataset/train/BY4-949-L_perspectiveX50_max_tilt0.5_001_1.jpg,BY4-949-L
140x70_dataset/train/TME-731-J_channel_dropout_drop_probability0.33_001_1.jpg,TME-731-J
140x70_dataset/train/R46-823-A_downscaleX25_scale0.25_001_1.jpg,R46-823-A
"140x70_dataset/train/E6J-572-L_spatter_num_spots30_radius_range(5, 15)_color(50, 50, 50)_001_1.jpg",E6J-572-L
140x70_dataset/train/HCJ-242-M_defocus_blur_kernel_size15_001_1.jpg,HCJ-242-M
140x70_dataset/train/EFD-397-E_random_snow_intensity0.2_001.jpg,EFD-397-E
140x70_dataset/train/V6T-422-K_downscaleX25_scale0.25_001_1.jpg,V6T-422-K
"140x70_dataset/train/L96-9VH_random_rain_num_drops100_length_range(10, 20)_angle_range(-5, 5)_001_1.jpg",L96-9VH
140x70_dataset/train/X00-CHR_dithering_bits4_001.jpg,X00-CHR
140x70_dataset/train/RN3-100-B_color_jitter_brightness1.2_contrast1.2_saturation1.2_001_1.jpg,RN3-100-B
140x70_dataset/train/D9N-544-M_defocus_blur_kernel_size15_001_1.jpg,D9N-544-M
140x70_dataset/train/H4U-395-F_rotationx25_max_angle25_001_1.jpg,H4U-395-F
140x70_dataset/train/RNY-821-Z_random_occlusion_min_size45_max_size100_001_1.jpg,RNY-821-Z
140x70_dataset/train/TZW-920-G_color_jitter_brightness1.2_contrast1.2_saturation1.2_001_1.jpg,TZW-920-G
140x70_dataset/train/D5S-697-J_downscaleX75_scale0.75_001_1.jpg,D5S-697-J
140x70_dataset/train/X04-824-C_scaleX50_min_scale0.5_max_scale0.5_001_1.jpg,X04-824-C
140x70_dataset/train/T6U-931-J_random_shadow_opacity0.3_001_1.jpg,T6U-931-J
140x70_dataset/train/G7L-523-E_downscaleX75_scale0.75_001_1.jpg,G7L-523-E
140x70_dataset/train/TK3-776-S_random_snow_intensity0.2_001_1.jpg,TK3-776-S
140x70_dataset/train/ZEV-591-N_rotationx25_max_angle25_001_1.jpg,ZEV-591-N
140x70_dataset/train/ZES-994-B_random_occlusion_min_size45_max_size100_001_1.jpg,ZES-994-B
140x70_dataset/train/TK7-950-K_perspectiveX35_max_tilt0.35_001_1.jpg,TK7-950-K
140x70_dataset/train/V1N-912-V_perspectiveX35_max_tilt0.35_001_1.jpg,V1N-912-V
"140x70_dataset/train/R5L-995-S_random_rain_num_drops100_length_range(10, 20)_angle_range(-5, 5)_001.jpg",R5L-995-S
140x70_dataset/train/D8D-578-C_motion_blur_kernel_size15_001_1.jpg,D8D-578-C
140x70_dataset/train/G0N-643-K_channel_dropout_drop_probability0.33_001_1.jpg,G0N-643-K
140x70_dataset/train/VPA-095-B_downscaleX75_scale0.75_001_1.jpg,VPA-095-B
140x70_dataset/train/WTB-505-L_rotationx75_max_angle75_001_1.jpg,WTB-505-L
140x70_dataset/train/HC1-984-Y_random_occlusion_min_size45_max_size100_001.jpg,HC1-984-Y
140x70_dataset/train/UYH-519-U_random_snow_intensity0.2_001.jpg,UYH-519-U
140x70_dataset/train/EVW-257-K_iso_noise_intensity25_001_1.jpg,EVW-257-K
140x70_dataset/train/VPW-522-L_random_shadow_opacity0.3_001_1.jpg,VPW-522-L
140x70_dataset/train/PHT-528-T_downscaleX25_scale0.25_001_1.jpg,PHT-528-T
"140x70_dataset/train/WPR-385-R_random_rain_num_drops100_length_range(10, 20)_angle_range(-5, 5)_001_1.jpg",WPR-385-R
140x70_dataset/train/C5F-724-U_random_occlusion_min_size45_max_size100_001.jpg,C5F-724-U
140x70_dataset/train/H6T-383-P_perspectiveX35_max_tilt0.35_001_1.jpg,H6T-383-P
140x70_dataset/train/DB5-988-T_random_fog_fog_intensity0.9_001_1.jpg,DB5-988-T
140x70_dataset/train/TJK-084-V_perspectiveX70_max_tilt0.7_001_1.jpg,TJK-084-V
140x70_dataset/train/G5K-636-E_random_snow_intensity0.2_001_1.jpg,G5K-636-E
140x70_dataset/train/WPN-927-G_auto_contrast_cutoff0_001.jpg,WPN-927-G
140x70_dataset/train/PSX-884-E_dithering_bits4_001_1.jpg,PSX-884-E
140x70_dataset/train/AC1-165-E_scaleX75_min_scale0.75_max_scale0.75_001_1.jpg,AC1-165-E
140x70_dataset/train/AD1-314-B_scaleX75_min_scale0.75_max_scale0.75_001_1.jpg,AD1-314-B
140x70_dataset/train/RHP-999-S_scaleX75_min_scale0.75_max_scale0.75_001_1.jpg,RHP-999-S
140x70_dataset/train/WM8-302-B_random_fog_fog_intensity0.9_001_1.jpg,WM8-302-B
140x70_dataset/train/WP7-113-F_random_occlusion_min_size45_max_size100_001.jpg,WP7-113-F
140x70_dataset/train/RGE-112-R_rotationx25_max_angle25_001.jpg,RGE-112-R
140x70_dataset/train/EV7-176-N_channel_dropout_drop_probability0.33_001_1.jpg,EV7-176-N
140x70_dataset/train/ZG5-626-T_scaleX75_min_scale0.75_max_scale0.75_001_1.jpg,ZG5-626-T
140x70_dataset/train/W8W-045-Z_random_snow_intensity0.2_001_1.jpg,W8W-045-Z
140x70_dataset/train/WN9-816-C_random_shadow_opacity0.3_001_1.jpg,WN9-816-C
"140x70_dataset/train/ADX-969-U_random_rain_num_drops100_length_range(10, 20)_angle_range(-5, 5)_001_1.jpg",ADX-969-U
140x70_dataset/train/DFN-666-R_illumination_alpha0.25_beta0_001_1.jpg,DFN-666-R
140x70_dataset/train/RWY-858-D_downscaleX25_scale0.25_001_1.jpg,RWY-858-D
140x70_dataset/train/X4N-170-J_downscaleX75_scale0.75_001_1.jpg,X4N-170-J
140x70_dataset/train/KYG-101-U_random_occlusion_min_size45_max_size100_001_1.jpg,KYG-101-U
140x70_dataset/train/FZJ-705-R_scaleX75_min_scale0.75_max_scale0.75_001_1.jpg,FZJ-705-R
140x70_dataset/train/UPW-354-P_scaleX25_min_scale0.25_max_scale0.25_001_1.jpg,UPW-354-P
"140x70_dataset/train/TX8-935-K_equalize_clip_limit2.0_grid_size(8, 8)_001_1.jpg",TX8-935-K
140x70_dataset/train/YYL-076-V_motion_blur_kernel_size15_001_1.jpg,YYL-076-V
140x70_dataset/train/FP4-208-K_random_shadow_opacity0.3_001_1.jpg,FP4-208-K
140x70_dataset/train/FT3-066-M_defocus_blur_kernel_size15_001_1.jpg,FT3-066-M
140x70_dataset/train/G5H-719-U_random_fog_fog_intensity0.9_001_1.jpg,G5H-719-U
140x70_dataset/train/S00-890-T_random_occlusion_min_size45_max_size100_001_1.jpg,S00-890-T
140x70_dataset/train/PX0-051-S_random_snow_intensity0.2_001_1.jpg,PX0-051-S
140x70_dataset/train/TLJ-490-R_perspectiveX70_max_tilt0.7_001_1.jpg,TLJ-490-R
140x70_dataset/train/VZZ-190-E_scaleX50_min_scale0.5_max_scale0.5_001_1.jpg,VZZ-190-E
140x70_dataset/train/TLE-336-T_auto_contrast_cutoff0_001_1.jpg,TLE-336-T
140x70_dataset/train/YMB-831-G_random_shadow_opacity0.3_001_1.jpg,YMB-831-G
140x70_dataset/train/PH1-048-H_random_shadow_opacity0.3_001_1.jpg,PH1-048-H
140x70_dataset/train/RGT-362-K_scaleX75_min_scale0.75_max_scale0.75_001_1.jpg,RGT-362-K
140x70_dataset/train/TTN-736-C_channel_dropout_drop_probability0.33_001_1.jpg,TTN-736-C
140x70_dataset/train/RZJ-364-K_rotationx50_max_angle50_001_1.jpg,RZJ-364-K
140x70_dataset/train/UU9-781-U_random_shadow_opacity0.3_001_1.jpg,UU9-781-U
140x70_dataset/train/GMG-73-MW_perspectiveX35_max_tilt0.35_001_1.jpg,GMG-73-MW
140x70_dataset/train/D0M-626-W_scaleX50_min_scale0.5_max_scale0.5_001_1.jpg,D0M-626-W
"140x70_dataset/train/G2R-679-S_random_sun_flare_radius_range(50, 150)_intensity1.0_001_1.jpg",G2R-679-S
140x70_dataset/train/ZFX-899-D_random_snow_intensity0.2_001.jpg,ZFX-899-D
140x70_dataset/train/LB4-827-N_perspectiveX70_max_tilt0.7_001_1.jpg,LB4-827-N
140x70_dataset/train/PLK-903-S_scaleX75_min_scale0.75_max_scale0.75_001_1.jpg,PLK-903-S
140x70_dataset/train/D8L-845-F_color_jitter_brightness1.2_contrast1.2_saturation1.2_001_1.jpg,D8L-845-F
140x70_dataset/train/WCY-278-W_channel_dropout_drop_probability0.33_001.jpg,WCY-278-W
140x70_dataset/train/H0W-497-C_scaleX25_min_scale0.25_max_scale0.25_001.jpg,H0W-497-C
140x70_dataset/train/XW4-278-K_motion_blur_kernel_size15_001_1.jpg,XW4-278-K
140x70_dataset/train/ZF5-728-Z_downscaleX75_scale0.75_001_1.jpg,ZF5-728-Z
140x70_dataset/train/WLV-343-A_rotationx50_max_angle50_001_1.jpg,WLV-343-A
"140x70_dataset/train/V23-450-R_equalize_clip_limit2.0_grid_size(8, 8)_001_1.jpg",V23-450-R
140x70_dataset/train/VKC-527-X_random_snow_intensity0.2_001_1.jpg,VKC-527-X
140x70_dataset/train/WVM-680-V_random_fog_fog_intensity0.9_001_1.jpg,WVM-680-V
140x70_dataset/train/CKN-047-D_scaleX25_min_scale0.25_max_scale0.25_001_1.jpg,CKN-047-D
140x70_dataset/train/UL7-734-L_scaleX25_min_scale0.25_max_scale0.25_001_1.jpg,UL7-734-L
"140x70_dataset/train/WM8-302-B_equalize_clip_limit2.0_grid_size(8, 8)_001_1.jpg",WM8-302-B
140x70_dataset/train/M03-16R_scaleX50_min_scale0.5_max_scale0.5_001_1.jpg,M03-16R
140x70_dataset/train/GR0-23-CU_defocus_blur_kernel_size15_001_1.jpg,GR0-23-CU
140x70_dataset/train/TB3-330-X_random_occlusion_min_size45_max_size100_001_1.jpg,TB3-330-X
